sessionid,tablaid,utalasid,kezdes,befejezes,tipp,tipp1,tipp2,tipp3,tipp4,tipp5,tipp6,tipp7,tipp8,tipp9,tipp10,tipp11,tipp12
96E8275792BDA3E7D48A8C255775A5CA,80,1,2022-02-24 09:55:26.758,2022-02-24 09:55:40.446,3,tudós,arany,király,,,,,,,,,
96E8275792BDA3E7D48A8C255775A5CA,93,10,2022-02-24 09:55:43.044,2022-02-24 09:55:54.961,2,hullám,hideg,,,,,,,,,,
96E8275792BDA3E7D48A8C255775A5CA,27,2,2022-02-24 09:55:59.114,2022-02-24 09:56:09.047,2,tánc,fekete,,,,,,,,,,
96E8275792BDA3E7D48A8C255775A5CA,52,2,2022-02-24 09:56:12.692,2022-02-24 09:56:23.214,2,fekete,sötét,,,,,,,,,,
96E8275792BDA3E7D48A8C255775A5CA,89,13,2022-02-24 09:56:26.632,2022-02-24 09:56:39.16,3,alak,szellem,repül,,,,,,,,,
96E8275792BDA3E7D48A8C255775A5CA,67,2,2022-02-24 09:56:41.994,2022-02-24 09:56:53.621,3,helikopter,benzin,pilóta,,,,,,,,,
96E8275792BDA3E7D48A8C255775A5CA,1,4,2022-02-24 09:56:55.751,2022-02-24 09:57:10.025,3,kormány,villa,függ,,,,,,,,,
96E8275792BDA3E7D48A8C255775A5CA,40,17,2022-02-24 09:57:12.115,2022-02-24 09:57:23.155,3,csokoládé,csatorna,szív,,,,,,,,,
96E8275792BDA3E7D48A8C255775A5CA,78,8,2022-02-24 09:57:35.776,2022-02-24 09:57:44.902,2,lovag,féreg,,,,,,,,,,
FC22B9DE45E89EF878633AF240526676,48,6,2022-02-24 09:58:58.065,2022-02-24 09:59:18.196,2,tolvaj,pénz,,,,,,,,,,
C9C9C879CE6938A07704866D008FC916,41,18,2022-02-24 09:51:11.369,2022-02-24 10:00:51.115,2,élet,barát,,,,,,,,,,
C9C9C879CE6938A07704866D008FC916,10,0,2022-02-24 10:00:55.311,2022-02-24 10:01:05.25,2,tanár,zseni,,,,,,,,,,
FC22B9DE45E89EF878633AF240526676,35,8,2022-02-24 09:59:25.553,2022-02-24 10:01:19.152,3,fekete,élet,vezet,,,,,,,,,
FC22B9DE45E89EF878633AF240526676,71,10,2022-02-24 10:02:46.101,2022-02-24 10:03:05.148,2,hajó,bálna,,,,,,,,,,
FC22B9DE45E89EF878633AF240526676,67,0,2022-02-24 10:03:09.031,2022-02-24 10:03:24.618,2,játék,tavasz,,,,,,,,,,
C9C9C879CE6938A07704866D008FC916,13,6,2022-02-24 10:02:21.056,2022-02-24 10:03:37.398,3,meleg,daru,robot,,,,,,,,,
FD44071BA5CA020960794CA200C3D0E7,91,14,2022-02-24 10:17:16.737,2022-02-24 10:17:28.799,3,hajó,háború,kalóz,,,,,,,,,
068DFAEBA6072D2BEDDD5CA9367BBF50,12,6,2022-02-24 10:17:26.648,2022-02-24 10:17:54.91,3,betegség,nehéz,tévé,,,,,,,,,
FD44071BA5CA020960794CA200C3D0E7,83,10,2022-02-24 10:17:31.106,2022-02-24 10:18:01.644,3,szív,forrás,kereszt,,,,,,,,,
C9C9C879CE6938A07704866D008FC916,74,1,2022-02-24 10:04:55.925,2022-02-24 10:18:17.876,3,láda,üveg,erdő,,,,,,,,,
068DFAEBA6072D2BEDDD5CA9367BBF50,20,14,2022-02-24 10:18:05.359,2022-02-24 10:18:25.387,3,kórház,tiszta,hotel,,,,,,,,,
FD44071BA5CA020960794CA200C3D0E7,5,6,2022-02-24 10:18:07.515,2022-02-24 10:18:38.845,2,színház,banda,,,,,,,,,,
068DFAEBA6072D2BEDDD5CA9367BBF50,90,8,2022-02-24 10:18:28.411,2022-02-24 10:18:56.503,5,szellem,felhő,kréta,egér,nyúl,,,,,,,
FD44071BA5CA020960794CA200C3D0E7,98,8,2022-02-24 10:18:42.685,2022-02-24 10:18:57.655,2,szám,tanár,,,,,,,,,,
068DFAEBA6072D2BEDDD5CA9367BBF50,91,8,2022-02-24 10:19:37.093,2022-02-24 10:19:48.442,3,hajó,háború,kalóz,,,,,,,,,
068DFAEBA6072D2BEDDD5CA9367BBF50,59,1,2022-02-24 10:19:50.309,2022-02-24 10:20:20.275,2,álom,éjszaka,,,,,,,,,,
068DFAEBA6072D2BEDDD5CA9367BBF50,8,0,2022-02-24 10:20:22.247,2022-02-24 10:20:44.691,2,rendőr,csillag,,,,,,,,,,
DD82389356C58B30BFA5DCE13B132272,37,3,2022-02-24 10:23:48.683,2022-02-24 10:24:29.967,3,stadion,motor,lámpa,,,,,,,,,
DD82389356C58B30BFA5DCE13B132272,85,2,2022-02-24 10:24:35.258,2022-02-24 10:24:58.598,3,erdő,egér,csirke,,,,,,,,,
DD82389356C58B30BFA5DCE13B132272,92,12,2022-02-24 10:25:04.594,2022-02-24 10:25:31.566,3,tető,zöld,láng,,,,,,,,,
CD8EB4F6F853377739B91FE2B84C595F,21,4,2022-02-24 10:43:08.894,2022-02-24 10:43:36.697,3,függ,szerencse,labda,,,,,,,,,
CD8EB4F6F853377739B91FE2B84C595F,67,0,2022-02-24 10:43:39.681,2022-02-24 10:43:53.963,2,tavasz,élet,,,,,,,,,,
6561F711BD8BE8C37D420911F9EED7C9,56,9,2022-02-24 10:51:46.787,2022-02-24 10:53:06.236,3,természet,föld,óriás,,,,,,,,,
6561F711BD8BE8C37D420911F9EED7C9,19,7,2022-02-24 10:53:13.56,2022-02-24 10:56:14.938,3,sajt,olaj,nehéz,,,,,,,,,
CD8EB4F6F853377739B91FE2B84C595F,39,1,2022-02-24 10:43:56.136,2022-02-24 10:57:04.67,2,sötét,figura,,,,,,,,,,
6561F711BD8BE8C37D420911F9EED7C9,74,6,2022-02-24 10:56:22.453,2022-02-24 10:57:14.39,3,oszlop,egészség,kard,,,,,,,,,
6561F711BD8BE8C37D420911F9EED7C9,55,4,2022-02-24 10:57:20.633,2022-02-24 10:57:53.941,4,toll,baba,szikra,tanár,,,,,,,,
CD8EB4F6F853377739B91FE2B84C595F,19,6,2022-02-24 10:57:06.915,2022-02-24 10:58:04.629,3,olaj,ruha,tavasz,,,,,,,,,
CD8EB4F6F853377739B91FE2B84C595F,10,3,2022-02-24 10:58:08.202,2022-02-24 10:58:37.795,3,lámpa,tanár,egészség,,,,,,,,,
6561F711BD8BE8C37D420911F9EED7C9,83,14,2022-02-24 10:58:02.319,2022-02-24 10:58:45.319,4,méreg,vitamin,ajtó,csirke,,,,,,,,
6561F711BD8BE8C37D420911F9EED7C9,70,5,2022-02-24 10:58:51.556,2022-02-24 10:59:21.791,4,katona,rendőr,pilóta,haza,,,,,,,,
6561F711BD8BE8C37D420911F9EED7C9,92,5,2022-02-24 10:59:28.683,2022-02-24 11:01:11.154,3,zöld,csillag,méreg,,,,,,,,,
6561F711BD8BE8C37D420911F9EED7C9,7,12,2022-02-24 11:01:13.876,2022-02-24 11:01:58.451,2,cirkusz,koncert,,,,,,,,,,
6561F711BD8BE8C37D420911F9EED7C9,66,13,2022-02-24 11:02:00.701,2022-02-24 11:04:05.692,3,villa,kocka,kaszinó,,,,,,,,,
6561F711BD8BE8C37D420911F9EED7C9,78,17,2022-02-24 11:04:07.84,2022-02-24 11:05:01.153,3,görög,stadion,volt,,,,,,,,,
95E16CAB1435FE1015EF9AD3DCAEDC0D,4,6,2022-02-24 11:35:53.42,2022-02-24 11:36:27.884,3,föld,kard,puska,,,,,,,,,
95E16CAB1435FE1015EF9AD3DCAEDC0D,32,4,2022-02-24 11:36:35.235,2022-02-24 11:37:07.208,3,villa,szén,banán,,,,,,,,,
95E16CAB1435FE1015EF9AD3DCAEDC0D,81,0,2022-02-24 11:37:15.212,2022-02-24 11:37:49.53,3,kormány,hatalom,vonal,,,,,,,,,
1E0D01A72DC9DC403E9A11BAA9EB316B,16,1,2022-02-24 11:37:46.108,2022-02-24 11:37:55.111,2,amazon,erdő,,,,,,,,,,
1D7FE9A05BDC68DB98F59B09A581F5B9,77,9,2022-02-24 11:56:29.915,2022-02-24 11:56:50.22,2,hotel,tető,,,,,,,,,,
1D7FE9A05BDC68DB98F59B09A581F5B9,68,12,2022-02-24 11:56:55.31,2022-02-24 11:57:13.422,2,kölyök,baba,,,,,,,,,,
1D7FE9A05BDC68DB98F59B09A581F5B9,48,2,2022-02-24 11:57:15.357,2022-02-24 11:57:34.616,3,gomb,tévé,lámpa,,,,,,,,,
C7782D770A8E6A84C86F476B4B221B64,52,5,2022-02-24 12:00:02.232,2022-02-24 12:00:14.852,3,palack,szikra,lyuk,,,,,,,,,
7C44F3004A88AD88E5298AFD212ECE23,25,13,2022-02-24 12:11:24.952,2022-02-24 12:11:59.849,2,telefon,indián,,,,,,,,,,
9CDB80B189CA50A4FBA7FC9DF6640BFE,26,8,2022-02-24 12:27:37.009,2022-02-24 12:28:19.696,3,tojás,oroszlán,egér,,,,,,,,,
9CDB80B189CA50A4FBA7FC9DF6640BFE,55,12,2022-02-24 12:28:27.344,2022-02-24 12:28:46.054,3,csokoládé,baba,rózsa,,,,,,,,,
9CDB80B189CA50A4FBA7FC9DF6640BFE,36,8,2022-02-24 12:29:02.343,2022-02-24 12:29:18.174,3,koncert,pálya,iskola,,,,,,,,,
9CDB80B189CA50A4FBA7FC9DF6640BFE,56,9,2022-02-24 12:29:22.959,2022-02-24 12:29:58.845,3,körte,óriás,arany,,,,,,,,,
9CDB80B189CA50A4FBA7FC9DF6640BFE,21,2,2022-02-24 12:30:04.473,2022-02-24 12:30:19.532,3,barát,macska,szoknya,,,,,,,,,
9CDB80B189CA50A4FBA7FC9DF6640BFE,73,2,2022-02-24 12:30:22.921,2022-02-24 12:30:47.682,3,zebra,egér,csirke,,,,,,,,,
9CDB80B189CA50A4FBA7FC9DF6640BFE,71,3,2022-02-24 12:30:56.609,2022-02-24 12:31:14.419,3,kereszt,koporsó,ordít,,,,,,,,,
9CDB80B189CA50A4FBA7FC9DF6640BFE,10,8,2022-02-24 12:31:19.8,2022-02-24 12:31:42.915,5,lámpa,száj,teherautó,apró,sárkány,,,,,,,
9CDB80B189CA50A4FBA7FC9DF6640BFE,67,8,2022-02-24 12:31:49.367,2022-02-24 12:31:56.772,2,helikopter,pilóta,,,,,,,,,,
9CDB80B189CA50A4FBA7FC9DF6640BFE,60,7,2022-02-24 12:32:05.493,2022-02-24 12:32:21.591,2,leves,bika,,,,,,,,,,
9CDB80B189CA50A4FBA7FC9DF6640BFE,75,17,2022-02-24 12:32:29.115,2022-02-24 12:32:43.471,2,sárkány,ordít,,,,,,,,,,
A2880A11AB8B776CA21368A9A811AAF4,4,6,2022-02-24 12:33:28.833,2022-02-24 12:34:02.259,3,kard,keret,robot,,,,,,,,,
A2880A11AB8B776CA21368A9A811AAF4,62,6,2022-02-24 12:34:05.143,2022-02-24 12:34:28.518,3,tányér,műanyag,üveg,,,,,,,,,
A2880A11AB8B776CA21368A9A811AAF4,87,12,2022-02-24 12:34:30.514,2022-02-24 12:37:44.988,3,tánc,alma,édes,,,,,,,,,
A2880A11AB8B776CA21368A9A811AAF4,28,0,2022-02-24 12:37:50.636,2022-02-24 12:38:04.592,3,tánc,anya,tiszta,,,,,,,,,
AFDAFDFAAAB713903254DF98DBC8C4ED,66,4,2022-02-24 14:10:05.018,2022-02-24 14:10:46.829,3,tánc,hold,követ,,,,,,,,,
AFDAFDFAAAB713903254DF98DBC8C4ED,37,13,2022-02-24 14:11:26.755,2022-02-24 14:12:14.144,3,banda,stadion,kulcs,,,,,,,,,
AFDAFDFAAAB713903254DF98DBC8C4ED,82,7,2022-02-24 14:12:32.004,2022-02-24 14:12:50.203,2,száj,nyúl,,,,,,,,,,
C80AC22EDBAFAE7CFB89B917DFEBEC77,82,2,2022-02-24 14:16:29.036,2022-02-24 14:18:19.653,3,kocka,tégla,homok,,,,,,,,,
D0A1F98E4F8FC64934F2C8839FC81E60,48,1,2022-02-24 14:55:18.851,2022-02-24 14:55:27.845,3,tévé,háló,gomb,,,,,,,,,
D0A1F98E4F8FC64934F2C8839FC81E60,9,0,2022-02-24 14:55:29.185,2022-02-24 14:55:45.303,3,álom,mező,édes,,,,,,,,,
D0A1F98E4F8FC64934F2C8839FC81E60,63,6,2022-02-24 14:55:46.642,2022-02-24 14:55:53.938,3,kard,rendőr,bomba,,,,,,,,,
892275930BFD871BBDFBE9D0C4048FA3,0,3,2022-02-24 14:55:21.028,2022-02-24 14:55:55.298,2,jogász,felhő,,,,,,,,,,
D0A1F98E4F8FC64934F2C8839FC81E60,59,7,2022-02-24 14:55:55.19,2022-02-24 14:56:05.973,3,alma,levél,levegő,,,,,,,,,
D0A1F98E4F8FC64934F2C8839FC81E60,40,16,2022-02-24 14:56:07.143,2022-02-24 14:56:19.023,3,anya,kölyök,robot,,,,,,,,,
892275930BFD871BBDFBE9D0C4048FA3,81,2,2022-02-24 14:55:57.457,2022-02-24 14:56:22.692,3,hatalom,kormány,lélek,,,,,,,,,
892275930BFD871BBDFBE9D0C4048FA3,92,14,2022-02-24 14:56:25.427,2022-02-24 14:56:57.82,2,taxi,forma,,,,,,,,,,
892275930BFD871BBDFBE9D0C4048FA3,19,15,2022-02-24 14:56:58.662,2022-02-24 14:57:27.607,2,sajt,olaj,,,,,,,,,,
892275930BFD871BBDFBE9D0C4048FA3,14,1,2022-02-24 14:57:29.058,2022-02-24 14:57:39.161,3,templom,angyal,lélek,,,,,,,,,
8E7092B2C184FCFD119F1363B8F2459C,26,9,2022-02-24 15:04:39.184,2022-02-24 15:05:20.911,3,tányér,műanyag,csap,,,,,,,,,
8E7092B2C184FCFD119F1363B8F2459C,19,6,2022-02-24 15:05:55.435,2022-02-24 15:06:34.158,3,ruha,tavasz,egészség,,,,,,,,,
8E7092B2C184FCFD119F1363B8F2459C,38,8,2022-02-24 15:07:10.686,2022-02-24 15:07:39.854,2,színház,kritikus,,,,,,,,,,
8E7092B2C184FCFD119F1363B8F2459C,44,8,2022-02-24 15:07:43.681,2022-02-24 15:08:12.015,2,szellem,lélek,,,,,,,,,,
8E7092B2C184FCFD119F1363B8F2459C,66,7,2022-02-24 15:08:14.413,2022-02-24 15:08:38.734,3,cipő,tánc,térkép,,,,,,,,,
4D316DD6DCC2BA32A399B8A4CD90ABB5,12,7,2022-02-24 15:54:52.29,2022-02-24 15:55:29.652,3,betegség,nehéz,jogász,,,,,,,,,
4D316DD6DCC2BA32A399B8A4CD90ABB5,13,15,2022-02-24 15:55:35.03,2022-02-24 15:56:08.76,2,cipő,autó,,,,,,,,,,
4D316DD6DCC2BA32A399B8A4CD90ABB5,10,1,2022-02-24 15:56:13.044,2022-02-24 15:56:53.42,3,egészség,tanár,zseni,,,,,,,,,
4D316DD6DCC2BA32A399B8A4CD90ABB5,65,4,2022-02-24 15:56:55.948,2022-02-24 15:57:16.518,2,kutya,oroszlán,,,,,,,,,,
4D316DD6DCC2BA32A399B8A4CD90ABB5,79,15,2022-02-24 15:57:18.995,2022-02-24 15:58:08.602,3,gyűrű,élet,lélek,,,,,,,,,
4D316DD6DCC2BA32A399B8A4CD90ABB5,70,1,2022-02-24 15:58:12.195,2022-02-24 15:58:54.985,3,medve,gazda,fekete,,,,,,,,,
4D316DD6DCC2BA32A399B8A4CD90ABB5,9,7,2022-02-24 15:58:58.318,2022-02-24 15:59:10.649,2,mező,édes,,,,,,,,,,
4D316DD6DCC2BA32A399B8A4CD90ABB5,84,6,2022-02-24 15:59:12.284,2022-02-24 16:01:49.435,3,kerek,erdő,autó,,,,,,,,,
4D316DD6DCC2BA32A399B8A4CD90ABB5,23,9,2022-02-24 16:03:55.6,2022-02-24 16:04:13.436,2,narancs,édes,,,,,,,,,,
4D316DD6DCC2BA32A399B8A4CD90ABB5,88,4,2022-02-24 16:04:18.29,2022-02-24 16:04:42.944,3,árnyék,sötét,láng,,,,,,,,,
4D316DD6DCC2BA32A399B8A4CD90ABB5,3,10,2022-02-24 16:04:44.775,2022-02-24 16:05:07.18,3,lovag,medve,levegő,,,,,,,,,
248FD5264D1D361A5C665F3F97F7A2BA,64,0,2022-02-24 16:53:45.511,2022-02-24 16:54:40.567,3,bíró,követ,görög,,,,,,,,,
248FD5264D1D361A5C665F3F97F7A2BA,87,8,2022-02-24 16:55:20.885,2022-02-24 16:55:58.292,4,édes,alma,palack,hajt,,,,,,,,
248FD5264D1D361A5C665F3F97F7A2BA,37,4,2022-02-24 16:56:03.129,2022-02-24 16:56:34.405,3,lámpa,macska,part,,,,,,,,,
248FD5264D1D361A5C665F3F97F7A2BA,95,7,2022-02-24 16:56:45.035,2022-02-24 16:57:24.063,3,milliomos,szemét,üveg,,,,,,,,,
248FD5264D1D361A5C665F3F97F7A2BA,15,4,2022-02-24 16:57:27.195,2022-02-24 16:57:43.444,2,betegség,vitamin,,,,,,,,,,
248FD5264D1D361A5C665F3F97F7A2BA,60,3,2022-02-24 16:57:54.671,2022-02-24 16:58:32.149,3,leves,bika,távolság,,,,,,,,,
45269EDC5F9447CD0C43E820B9735632,79,1,2022-02-24 17:03:19.093,2022-02-24 17:03:57.705,2,gyűrű,élet,,,,,,,,,,
45269EDC5F9447CD0C43E820B9735632,54,10,2022-02-24 17:04:54.649,2022-02-24 17:06:08.083,2,csomó,alak,,,,,,,,,,
45269EDC5F9447CD0C43E820B9735632,2,5,2022-02-24 17:06:44.489,2022-02-24 17:07:00.256,3,amazon,indián,gyökér,,,,,,,,,
45269EDC5F9447CD0C43E820B9735632,88,8,2022-02-24 17:07:04.567,2022-02-24 17:07:22.906,2,sötét,láng,,,,,,,,,,
45269EDC5F9447CD0C43E820B9735632,43,4,2022-02-24 17:07:26.049,2022-02-24 17:07:43.594,2,képernyő,tévé,,,,,,,,,,
45269EDC5F9447CD0C43E820B9735632,46,1,2022-02-24 17:07:49.999,2022-02-24 17:08:09.485,2,apró,pénz,,,,,,,,,,
45269EDC5F9447CD0C43E820B9735632,45,3,2022-02-24 17:08:13.355,2022-02-24 17:08:51.444,3,függ,piramis,kemény,,,,,,,,,
45269EDC5F9447CD0C43E820B9735632,47,6,2022-02-24 17:09:11.322,2022-02-24 17:09:58.795,3,macska,szarv,cirkusz,,,,,,,,,
45269EDC5F9447CD0C43E820B9735632,64,2,2022-02-24 17:10:45.698,2022-02-24 17:11:35.792,3,bíró,vonal,követ,,,,,,,,,
4CFD06CA435B62A281DDD7990897AF19,18,3,2022-02-24 17:56:33.76,2022-02-24 17:57:45.734,3,csizma,denevér,sötét,,,,,,,,,
4CFD06CA435B62A281DDD7990897AF19,14,6,2022-02-24 17:57:55.811,2022-02-24 17:58:39.435,2,másol,kocka,,,,,,,,,,
4CFD06CA435B62A281DDD7990897AF19,93,7,2022-02-24 17:58:42.894,2022-02-24 17:59:07.829,2,háló,csiga,,,,,,,,,,
4CFD06CA435B62A281DDD7990897AF19,35,4,2022-02-24 17:59:09.647,2022-02-24 17:59:40.439,3,kulcs,oszlop,piramis,,,,,,,,,
4CFD06CA435B62A281DDD7990897AF19,90,5,2022-02-24 17:59:42.937,2022-02-24 18:00:04.162,3,sötét,boszorkány,háború,,,,,,,,,
C1556400EECE52FC6C9799F4F4D81216,21,6,2022-02-24 19:10:37.877,2022-02-24 19:10:50.974,3,gazda,labda,barát,,,,,,,,,
C1556400EECE52FC6C9799F4F4D81216,41,4,2022-02-24 19:10:58.816,2022-02-24 19:11:13.997,2,papír,jogász,,,,,,,,,,
C1556400EECE52FC6C9799F4F4D81216,80,8,2022-02-24 19:11:20.233,2022-02-24 19:11:36.994,3,király,tudós,tanár,,,,,,,,,
C1556400EECE52FC6C9799F4F4D81216,69,12,2022-02-24 19:11:47.453,2022-02-24 19:12:13.6,3,torta,egészség,volt,,,,,,,,,
C1556400EECE52FC6C9799F4F4D81216,70,13,2022-02-24 19:12:20.33,2022-02-24 19:12:52.694,2,vonal,tábla,,,,,,,,,,
C1556400EECE52FC6C9799F4F4D81216,64,9,2022-02-24 19:12:55.391,2022-02-24 19:13:20.765,3,ruha,zöld,csomó,,,,,,,,,
C1556400EECE52FC6C9799F4F4D81216,85,0,2022-02-24 19:13:25.446,2022-02-24 19:13:41.524,2,kormány,háború,,,,,,,,,,
C1556400EECE52FC6C9799F4F4D81216,52,3,2022-02-24 19:13:43.923,2022-02-24 19:13:57.406,3,fekete,lyuk,sötét,,,,,,,,,
C1556400EECE52FC6C9799F4F4D81216,27,1,2022-02-24 19:14:00.575,2022-02-24 19:14:17.17,4,királynő,színház,tiszta,tánc,,,,,,,,
C1556400EECE52FC6C9799F4F4D81216,2,7,2022-02-24 19:14:20.214,2022-02-24 19:14:32.411,2,erdő,amazon,,,,,,,,,,
C1556400EECE52FC6C9799F4F4D81216,75,8,2022-02-24 19:14:35.821,2022-02-24 19:14:44.83,3,gyűrű,láda,kalóz,,,,,,,,,
B9C11B6914287027A25042242BEC6E05,6,6,2022-02-24 19:26:59.181,2022-02-24 19:27:26.416,2,tányér,kocka,,,,,,,,,,
B9C11B6914287027A25042242BEC6E05,13,11,2022-02-24 19:27:32.729,2022-02-24 19:27:52.264,3,gumi,autó,kerek,,,,,,,,,
B9C11B6914287027A25042242BEC6E05,57,1,2022-02-24 19:27:54.75,2022-02-24 19:28:06.865,2,katona,királynő,,,,,,,,,,
B9C11B6914287027A25042242BEC6E05,15,0,2022-02-24 19:28:07.993,2022-02-24 19:28:25.242,2,papír,motor,,,,,,,,,,
5560A28B52E784D0B51F4BA936B816E1,15,12,2022-02-24 20:48:15.282,2022-02-24 20:49:06.651,2,gitár,templom,,,,,,,,,,
5560A28B52E784D0B51F4BA936B816E1,27,0,2022-02-24 20:49:12.347,2022-02-24 20:49:30.063,3,színház,játék,tánc,,,,,,,,,
5560A28B52E784D0B51F4BA936B816E1,20,6,2022-02-24 20:49:34.095,2022-02-24 20:50:30.407,2,levegő,tiszta,,,,,,,,,,
5560A28B52E784D0B51F4BA936B816E1,33,2,2022-02-24 20:50:34.407,2022-02-24 20:50:51.669,2,csavar,gumi,,,,,,,,,,
5560A28B52E784D0B51F4BA936B816E1,42,3,2022-02-24 20:50:54.522,2022-02-24 20:51:43.098,3,meleg,forrás,koporsó,,,,,,,,,
5560A28B52E784D0B51F4BA936B816E1,75,6,2022-02-24 20:51:49.37,2022-02-24 20:51:59.836,2,gyűrű,szikra,,,,,,,,,,
5560A28B52E784D0B51F4BA936B816E1,81,10,2022-02-24 20:52:01.841,2022-02-24 20:53:17.84,2,hatalom,lélek,,,,,,,,,,
5560A28B52E784D0B51F4BA936B816E1,78,4,2022-02-24 20:53:21.466,2022-02-24 20:53:37.581,2,stadion,kaszinó,,,,,,,,,,
5560A28B52E784D0B51F4BA936B816E1,10,7,2022-02-24 20:53:45.716,2022-02-24 20:54:50.708,3,teherautó,daru,lámpa,,,,,,,,,
5560A28B52E784D0B51F4BA936B816E1,51,0,2022-02-24 20:54:54.605,2022-02-24 20:56:03.691,3,cipő,egészség,gyémánt,,,,,,,,,
5560A28B52E784D0B51F4BA936B816E1,77,0,2022-02-24 20:56:07.875,2022-02-24 20:56:46.433,3,bánya,határ,tető,,,,,,,,,
5560A28B52E784D0B51F4BA936B816E1,74,6,2022-02-24 20:56:50.562,2022-02-24 20:57:44.362,3,üveg,kard,oszlop,,,,,,,,,
5560A28B52E784D0B51F4BA936B816E1,45,9,2022-02-24 20:57:47.833,2022-02-24 20:59:32.385,3,asztal,csirke,denevér,,,,,,,,,
5560A28B52E784D0B51F4BA936B816E1,11,7,2022-02-24 20:59:35.686,2022-02-24 21:01:39.941,3,boszorkány,macska,kenyér,,,,,,,,,
5560A28B52E784D0B51F4BA936B816E1,67,8,2022-02-24 21:01:42.346,2022-02-24 21:01:50.678,2,helikopter,pilóta,,,,,,,,,,
5560A28B52E784D0B51F4BA936B816E1,94,4,2022-02-24 21:01:52.372,2022-02-24 21:02:01.441,2,képernyő,kocka,,,,,,,,,,
5560A28B52E784D0B51F4BA936B816E1,60,10,2022-02-24 21:02:03.758,2022-02-24 21:02:12.802,2,leves,szám,,,,,,,,,,
5560A28B52E784D0B51F4BA936B816E1,52,4,2022-02-24 21:02:14.691,2022-02-24 21:02:59.753,3,amazon,tánc,édes,,,,,,,,,
5560A28B52E784D0B51F4BA936B816E1,84,9,2022-02-24 21:03:04.199,2022-02-24 21:03:18.274,2,autó,szürke,,,,,,,,,,
5560A28B52E784D0B51F4BA936B816E1,13,9,2022-02-24 21:03:20.479,2022-02-24 21:03:42.587,2,kerek,meleg,,,,,,,,,,
C8D3CBD49B42045AB55259DC53D62C81,93,1,2022-02-24 21:25:42.052,2022-02-24 21:26:28.009,3,hideg,csap,hullám,,,,,,,,,
C8D3CBD49B42045AB55259DC53D62C81,24,3,2022-02-24 21:26:34.289,2022-02-24 21:28:03.128,3,autó,kereszt,vonal,,,,,,,,,
C8D3CBD49B42045AB55259DC53D62C81,26,3,2022-02-24 21:28:20.568,2022-02-24 21:28:53.491,3,tojás,tányér,bomba,,,,,,,,,
C8D3CBD49B42045AB55259DC53D62C81,18,19,2022-02-24 21:28:59.597,2022-02-24 21:29:15.92,2,zebra,görög,,,,,,,,,,
95B20453EE52FBA8CFB8ADF40E877041,21,1,2022-02-24 21:36:17.184,2022-02-24 21:36:50.74,3,szoknya,macska,barát,,,,,,,,,
95B20453EE52FBA8CFB8ADF40E877041,96,4,2022-02-24 21:36:53.102,2022-02-24 21:37:42.303,2,motor,lyuk,,,,,,,,,,
070CCB958C4B3F3B6882DED3FC522F3C,5,4,2022-02-24 22:02:35.306,2022-02-24 22:03:06.141,3,színház,banda,szellem,,,,,,,,,
070CCB958C4B3F3B6882DED3FC522F3C,58,6,2022-02-24 22:03:37.319,2022-02-24 22:04:17.312,3,rózsa,határ,oroszlán,,,,,,,,,
070CCB958C4B3F3B6882DED3FC522F3C,7,3,2022-02-24 22:05:07.142,2022-02-24 22:05:49.246,5,mese,koncert,cirkusz,képernyő,asztal,,,,,,,
070CCB958C4B3F3B6882DED3FC522F3C,56,10,2022-02-24 22:06:01.566,2022-02-24 22:06:19.301,3,indián,arany,természet,,,,,,,,,
070CCB958C4B3F3B6882DED3FC522F3C,16,2,2022-02-24 22:06:27.722,2022-02-24 22:07:05.563,5,levegő,indián,hatalom,erdő,láng,,,,,,,
070CCB958C4B3F3B6882DED3FC522F3C,4,8,2022-02-24 22:07:16.408,2022-02-24 22:08:17.876,4,szellem,láng,szív,robot,,,,,,,,
070CCB958C4B3F3B6882DED3FC522F3C,15,3,2022-02-24 22:08:32.341,2022-02-24 22:09:30.623,5,motor,arany,repül,bánya,angyal,,,,,,,
FF984048A54EDEB5F47F3D9179D4A4DB,13,1,2022-02-25 06:07:52.228,2022-02-25 06:08:49.344,3,gumi,csavar,gyöngy,,,,,,,,,
FF984048A54EDEB5F47F3D9179D4A4DB,30,8,2022-02-25 06:10:01.826,2022-02-25 06:10:24.579,3,toll,udvar,csirke,,,,,,,,,
FF984048A54EDEB5F47F3D9179D4A4DB,91,13,2022-02-25 06:10:38.778,2022-02-25 06:14:22.357,3,hercegnő,torony,háború,,,,,,,,,
FF984048A54EDEB5F47F3D9179D4A4DB,32,0,2022-02-25 06:14:28.5,2022-02-25 06:14:59.106,3,sajt,banán,leves,,,,,,,,,
FF984048A54EDEB5F47F3D9179D4A4DB,31,8,2022-02-25 06:15:06.638,2022-02-25 06:15:28.114,2,sajt,szakács,,,,,,,,,,
FF984048A54EDEB5F47F3D9179D4A4DB,62,9,2022-02-25 06:18:05.918,2022-02-25 06:21:41.836,3,tojás,torta,benzin,,,,,,,,,
BB09FEFE110F1E4CBDD9C162C87FA2BD,20,20,2022-02-25 08:37:45.279,2022-02-25 08:38:22.298,4,tavasz,levegő,tiszta,park,,,,,,,,
BB09FEFE110F1E4CBDD9C162C87FA2BD,43,5,2022-02-25 08:38:26.262,2022-02-25 08:39:00.708,3,rakéta,nehéz,hullám,,,,,,,,,
